id,text,user,user_followers,favorite_count,retweet_count,location,datetime
1533030769920450560,@nocontextbolamy I was selling pens to make money for my school. I was in the small country of Brunei selling pens… https://t.co/o6dvEQCrXP,HRH_Brickfields,610,18,0,King Power Stadium,2022-06-04 10:19:52+00:00
1533029932133019648,"Grab driver passed the vibe check. Talked about the myth of Puteri Santubong, Kesultanan Brunei lama and the latest… https://t.co/Pgw9MbCiil",geminills,198,1,0,Malaysia,2022-06-04 10:16:32+00:00
1533021904214167553,"@ImranKhanPTI Dear PM,When you come into power again (InshAllah) you should ask borrow to Brunei King but secretly!!!",akrambhatti198,0,0,0,,2022-06-04 09:44:38+00:00
1533019473304616965,"(One day in Kalimantan island)
Cat who licking = Mal
Sleeping cat who got licked = Abang ind0
Sleep cat in left = B… https://t.co/MXDZRHigfu",DKatjang,516,1,0,Milkyway,2022-06-04 09:34:59+00:00
1533018566328471552,Multiple other countries also said they had reservations over the changes and would not be supporting them either.… https://t.co/Fyu3iq4fwP,FrenskeLinker,2637,1,0,Planet Earth,2022-06-04 09:31:22+00:00
1533010717770760192,"#WhatishappeninginBruneiDarussalam ?

Get breaking #news and top stories headlines for #Brunei all on one page, upd… https://t.co/CWY3qr8ubT",photo_journ,7795,0,0,Thailand,2022-06-04 09:00:11+00:00
1533010681162629120,It's currently 5PM in Brunei! #its5pmsomewhere,ItsFivePM,28,0,0,Earth,2022-06-04 09:00:03+00:00
1533008016609447937,"Following the easing of COVID-19 restrictions in Brunei, several pop up events was organized this weekend! Yay! So… https://t.co/86IXcypulM",MyBruneiWeekend,62,0,0,Brunei,2022-06-04 08:49:27+00:00
1533007868789633027,"RT @BrightTrending: Astrophile Episode 2 Trends: 

#คืนนับดาวEP2 

No. 8 Worldwide 🌏
No. 2 Thailand 🇹🇭
No. 2 Laos 🇱🇦
No. 6 Indonesia 🇮🇩
No.…",wunchavee,125,0,348,,2022-06-04 08:48:52+00:00
1533007695032496128,"RT @borneo_bulletin: Meanwhile, 379 new COVID-19 cases were detected in the past 24 hours. This brings the total number of cases in the cou…",DeadeGuard98,5722,0,5,Brunei,2022-06-04 08:48:11+00:00
1533007499346907137,So we all know that 1st June restrictions on COVID-19 in Brunei have been lifted. While we celebrate by doing all t… https://t.co/yfvzV1uOFx,MyBruneiWeekend,62,2,0,Brunei,2022-06-04 08:47:24+00:00
1533002825135194112,"@KatteniBrunei Hi Brunei-san, I finally bought nasi lemak. Pardon me using your photo to use as comparison 🥰

Brune… https://t.co/B05iBZIrub",alanbahtu,31,3,0,,2022-06-04 08:28:49+00:00
1533001267337138177,"RT @borneo_bulletin: Meanwhile, 379 new COVID-19 cases were detected in the past 24 hours. This brings the total number of cases in the cou…",MynAZS,72,0,5,bapa🇧🇳 mama🇲🇾🇵🇰,2022-06-04 08:22:38+00:00
1533001103226425344,"Why don't they march like this in Riyadh, Jeddah, Tehran, Doha, Karachi, Brunei or Kabul? https://t.co/FDOGzRHmaO",mihell85,203,0,0,Gibraltar,2022-06-04 08:21:59+00:00
1533001015196123136,@manycowsss But first... please fetch me here in Brunei,eskacang17,233,0,0,Moonbyul's heart,2022-06-04 08:21:38+00:00
1533000603277852672,"Its 4:20pm in Brunei
#GanjaRooGang #StonerFam #420nft #LegalizeIt #Brunei",420RooBot,48,0,0,,2022-06-04 08:20:00+00:00
1533000234137427969,"Meanwhile, 379 new COVID-19 cases were detected in the past 24 hours. This brings the total number of cases in the… https://t.co/iHG6sSkXXr",borneo_bulletin,15321,10,5,Brunei,2022-06-04 08:18:32+00:00
1533000165212438529,"[News Update]

There are no cases in Category 5 and two cases in Category 4 as of today, the Minister of Health sha… https://t.co/DGSrReCZZE",borneo_bulletin,15321,4,0,Brunei,2022-06-04 08:18:15+00:00
1532996546064678915,"RT @jhopeGlobaI: [📈] ""Blue Side (outro)"" by j-hope has reached 48 #1's on iTunes worldwide.

New: Brunei 🇧🇳

Congratulations #jhope! 🎉🤩
Tha…",Alishkook,1468,0,62, Pakistan,2022-06-04 08:03:52+00:00
1532996531292348417,"RT @jhopeGlobaI: Brunei has achieved #1's on iTunes for all 7 ""Hope World"" songs, earning the 47th all-kIll for the album on iTunes worldwi…",Alishkook,1468,0,70, Pakistan,2022-06-04 08:03:49+00:00
1532993985077096448,"RT @jhopeGlobaI: Brunei has achieved #1's on iTunes for all 7 ""Hope World"" songs, earning the 47th all-kIll for the album on iTunes worldwi…",jeonghope218,61,0,70,,2022-06-04 07:53:42+00:00
1532993946866962432,"RT @jhope_usa: iTunes 🏆 #JHopeAchievement

Hope World All-Kill
47th 🏆
j-hope
Brunei 🇧🇳

{ #HopeWorldAllKill #HopeWorldAllKillBrunei #HopeWo…",jeonghope218,61,0,15,,2022-06-04 07:53:33+00:00
1532993506213511168,"RT @jhopeGlobaI: Brunei has achieved #1's on iTunes for all 7 ""Hope World"" songs, earning the 47th all-kIll for the album on iTunes worldwi…",janwen2003,118,0,70,"Helsinki, Finland",2022-06-04 07:51:48+00:00
1532993282128723968,"@FlagsMashupBot This one came out top notch 👌
If Brunei ever want to change their flag colours...",Dominus_Tempori,259,0,0,Bristol,2022-06-04 07:50:54+00:00
1532993185794105344,"@AngusTaylorMP what on earth is going on? Other LNG exporting countries like Qatar, Brunei, Indonesia, UAE etc make… https://t.co/yIvlM2CPal",terraconcern,207,0,0,,2022-06-04 07:50:31+00:00
1532990786828177408,RT @QHighlighter: Qatar University signs MoU with Sultan Sharif Ali Islamic University In Sultanate Of Brunei. https://t.co/cqS8Y43YRv,MohamedElQatar1,56,0,1,,2022-06-04 07:40:59+00:00
1532990488659501056,A recent study published in the journal PeerJ reports the excavation of fossilized leaves from ancient forests at l… https://t.co/KgaGlIOqcY,Earth5R,18293,1,0,Global,2022-06-04 07:39:48+00:00
1532989973825462273,@Hana_hanibear @dtkqloversclub Aoi here and is also from Brunei 🇧🇳 :),Aoi__Tsukii,16,1,0,,2022-06-04 07:37:45+00:00
1532988432762318848,Singapore &amp; Brunei renew commitment to further partnerships in agri-food sector: https://t.co/pbfPlaBkqc… https://t.co/2de6NB1dsb,Lochoffs,6696,0,0,Singapore,2022-06-04 07:31:38+00:00
1532987723585269760,"RT @jhope_usa: iTunes 🏆 #JHopeAchievement

Hope World All-Kill
47th 🏆
j-hope
Brunei 🇧🇳

{ #HopeWorldAllKill #HopeWorldAllKillBrunei #HopeWo…",rafejung,8,0,15,,2022-06-04 07:28:49+00:00
1532987137293185024,@dtkqloversclub Hello! I'm Hana and I'm from Brunei! 🇧🇳,Hana_hanibear,22,2,0,she/her,2022-06-04 07:26:29+00:00
1532986747029622786,No mention of 3Vietnam among #RIMPAC_2022 participants. #Vietnam usually attends as an #observer. Six Southeast Asi… https://t.co/WBhkjf5RTe,carl_thayer,1550,2,0,Canberra,2022-06-04 07:24:56+00:00
1532986485120675840,Brunei news headlines | Asean News Today https://t.co/uUwFlEWhZw,77Weaver49,700,0,0,Bretagne -France,2022-06-04 07:23:54+00:00
1532986342904172544,#Vietnam usually attends #RIMPAC as an #observer. No mention of Vietnam among the participants for this year. Six S… https://t.co/i9zyt2K7bB,carl_thayer,1550,0,0,Canberra,2022-06-04 07:23:20+00:00
1532983871448440832,@MissStury @get_robby @stevenphillips7 @tconnellyRTE As part of the EU we already had FTA with the majority of the… https://t.co/1NQfp8as8U,Tudorman7,13,1,0,,2022-06-04 07:13:31+00:00
1532979723629998081,"@BhavikaKapoor5 @OhMyGod_India From Philippines to US, 
Brunei to Saudi, 
Sri Lanka to Japan,
All of humanity have… https://t.co/zbZmRkP9Uu",SaketRam10,840,1,0,Shakdvipa,2022-06-04 06:57:02+00:00
1532979154940985344,"Young, Bennett &amp; Manu to coach Tonga for Kiwi Test https://t.co/Y1HXVSj7JF",Brunei_RL,62,0,0,Brunei,2022-06-04 06:54:46+00:00
1532978581726547968,"RT @jhopeGlobaI: [📈] ""Blue Side (outro)"" by j-hope has reached 48 #1's on iTunes worldwide.

New: Brunei 🇧🇳

Congratulations #jhope! 🎉🤩
Tha…",MTreminio95,1650,0,62,Nicaragua ♡,2022-06-04 06:52:29+00:00
1532976481479303169,RT @SarahFaizall: can they pls bring this back in brunei😩 https://t.co/nytuO3fFVS,aisyahzohari37,25,0,617,Greentea heaven,2022-06-04 06:44:09+00:00
1532976195712983040,"Under the liberal-imperialism, Muslims aren't even allowed to implement Sharia in their own countries

Brunei was r… https://t.co/KIpDTWE58s",anon_islamist,1071,58,9,,2022-06-04 06:43:01+00:00
1532975167890198528,"RT @Aniltprabhakar: Let me go with #BPOTD 

✨The black-and-yellow broadbill (Eurylaimus ochromalus) is a species of bird in the family Eury…",NaiboVisuals,16028,0,2,,2022-06-04 06:38:55+00:00
1532974518607675392,Job creation is a key for development and for a better future for young generations said #ICIEC #CEO Mr. Oussama Ka… https://t.co/Dj2eydsI2H,ICIEC_IDB,3992,1,0,Jeddah,2022-06-04 06:36:21+00:00
1532972744924508160,"I was rewatching the episode earlier and I just had to tell my friend ""let's eat chicken instead of drinking coffee… https://t.co/SNuRBILhKN",EXOL_Brunei,257,0,0,,2022-06-04 06:29:18+00:00
1532972031536377856,RT @moxnlxvers: To the moon. https://t.co/857WISApqL,EXOL_Brunei,257,0,173671,,2022-06-04 06:26:28+00:00
1532971720163794944,RT @ccc07633235: love me right！🐥 #SEHUN #세훈 #exo #exofanart https://t.co/91gcaBZvio,EXOL_Brunei,257,0,751,,2022-06-04 06:25:13+00:00
1532970507351388162,RRR IS THE BEST!!!!! Go and watch it!!!! It’s on netflix brunei as well 💯,ProfHadirahHD,155,3,0,,2022-06-04 06:20:24+00:00
1532968032376479745,"RT @jhopeGlobaI: Brunei has achieved #1's on iTunes for all 7 ""Hope World"" songs, earning the 47th all-kIll for the album on iTunes worldwi…",shojusi,605,0,70,,2022-06-04 06:10:34+00:00
1532966451031965696,"RT @ChartsBright: Worldwide Trends &amp; in Other Locations :

#คืนนับดาวEP2

🌎8 Worldwide
🇹🇭2 Thailand
🇱🇦2 Laos
🇮🇩6 Indonesia
🇧🇳6 Brunei
🇲🇲7 M…",bedofroses1984,414,0,297,,2022-06-04 06:04:17+00:00
1532965495283933184,"To place an order please go to: https://t.co/miMdiwEXgu

For any enquiries DM or contact us at +6738279805.

#scotbrunei #fightpovertywithus",SCOT_Brunei,649,1,2,,2022-06-04 06:00:29+00:00
1532965449314467840,"RT @jhopeGlobaI: [📈] ""Blue Side (outro)"" by j-hope has reached 48 #1's on iTunes worldwide.

New: Brunei 🇧🇳

Congratulations #jhope! 🎉🤩
Tha…",Ksusha26608860,26,0,62,,2022-06-04 06:00:18+00:00
1532965408654757889,"Closing date: 3rd July 2022

With every korban/aqiqah purchase, you will receive 2 photos of your korban/aqiqah, a… https://t.co/aToSxHyAKF",SCOT_Brunei,649,1,2,,2022-06-04 06:00:09+00:00
1532965384105623552,"RT @jhopeGlobaI: Brunei has achieved #1's on iTunes for all 7 ""Hope World"" songs, earning the 47th all-kIll for the album on iTunes worldwi…",Ksusha26608860,26,0,70,,2022-06-04 06:00:03+00:00
1532964987857039360,"RT @Scs_Connect: 26 nations - including all Quad members &amp; 5 #SouthChinaSea states (Brunei, Indonesia, Malaysia, Philippines, Singapore) -…",pinoke14,3,0,6,,2022-06-04 05:58:28+00:00
1532961930968969217,"RT @revolutia: @AlboMP @jokowi Hi @AlboMP, if Australia wants to win Indonesian hearts, you can start by granting Electronic Travel Authori…",harubimo,235,0,4,Jakarta,2022-06-04 05:46:20+00:00
1532961766539657216,"RT @revolutia: @AlboMP @jokowi Hi @AlboMP, if Australia wants to win Indonesian hearts, you can start by granting Electronic Travel Authori…",IndonesiaAust,8849,0,4,,2022-06-04 05:45:40+00:00
1532959731509510147,Anyone (probably not anyone) who has read all my tweets that I've been tweeting from nearly day 1 of when i first t… https://t.co/LvCSgkKumI,vmyvter,7,0,0,,2022-06-04 05:37:35+00:00
1532959364902170624,"Faiq Jefri Bolkiah is the wealthiest footballer in the world, with a net worth of about $20.12 billion in 2022

He… https://t.co/UAIoownmwb",SportsLeoAfrica,478,2,0,,2022-06-04 05:36:08+00:00
1532959240482086912,"RT @jhopeGlobaI: [📈] ""Blue Side (outro)"" by j-hope has reached 48 #1's on iTunes worldwide.

New: Brunei 🇧🇳

Congratulations #jhope! 🎉🤩
Tha…",IrineAnnie,7,0,62,,2022-06-04 05:35:38+00:00
1532957821070974977,#Brunei has quite a few museums for a small nation! ebode has made the Royal Regalia Museum tour available through… https://t.co/kUuFoGwMQx,brunei_tours,9,0,0,Brunei Darussalam,2022-06-04 05:30:00+00:00
1532956088429166592,"RT @jhopeGlobaI: [📈] ""Blue Side (outro)"" by j-hope has reached 48 #1's on iTunes worldwide.

New: Brunei 🇧🇳

Congratulations #jhope! 🎉🤩
Tha…",Elips_Blossom,74,0,62,,2022-06-04 05:23:07+00:00
1532955425590546432,"RT @jhopeGlobaI: Brunei has achieved #1's on iTunes for all 7 ""Hope World"" songs, earning the 47th all-kIll for the album on iTunes worldwi…",SooHeeinJESUS,504,0,70,,2022-06-04 05:20:29+00:00
1532953331173232641,"RT @jhopeGlobaI: Brunei has achieved #1's on iTunes for all 7 ""Hope World"" songs, earning the 47th all-kIll for the album on iTunes worldwi…",csupo,518,0,70,,2022-06-04 05:12:09+00:00
1532953301586546688,#Taiwan's🇹🇼 people &amp; government pay tribute to Her Majesty Queen Elizabeth II on the occasion of her… https://t.co/gHLfg7vKlx,teco_brunei,36,7,0,Bandar Seri Begawan,2022-06-04 05:12:02+00:00
1532952848534601728,"RT @jhope_usa: iTunes 🏆 #JHopeAchievement

Hope World All-Kill
47th 🏆
j-hope
Brunei 🇧🇳

{ #HopeWorldAllKill #HopeWorldAllKillBrunei #HopeWo…",csupo,518,0,15,,2022-06-04 05:10:14+00:00
1532951543976284160,"Your Brunei news on demand

Here's the latest #Brunei #news headlines you need to know, with direct source links up… https://t.co/DctmG3qcUW",AseanNewsToday,3399,1,0,Asean,2022-06-04 05:05:03+00:00
1532949518958067713,"RT @jhopeGlobaI: [📈] ""Blue Side (outro)"" by j-hope has reached 48 #1's on iTunes worldwide.

New: Brunei 🇧🇳

Congratulations #jhope! 🎉🤩
Tha…",vEEGWP66VJ98hwX,1453,0,62,関西,2022-06-04 04:57:00+00:00
1532949497667817472,"RT @jhopeGlobaI: Brunei has achieved #1's on iTunes for all 7 ""Hope World"" songs, earning the 47th all-kIll for the album on iTunes worldwi…",vEEGWP66VJ98hwX,1453,0,70,関西,2022-06-04 04:56:55+00:00
1532947736060133377,"RT @jhopeGlobaI: Brunei has achieved #1's on iTunes for all 7 ""Hope World"" songs, earning the 47th all-kIll for the album on iTunes worldwi…",h_opefully218,50,0,70,,2022-06-04 04:49:55+00:00
1532947644951429120,"RT @jhopeGlobaI: [📈] ""Blue Side (outro)"" by j-hope has reached 48 #1's on iTunes worldwide.

New: Brunei 🇧🇳

Congratulations #jhope! 🎉🤩
Tha…",h_opefully218,50,0,62,,2022-06-04 04:49:34+00:00
1532946793603796992,"RT @jhopeGlobaI: [📈] ""Blue Side (outro)"" by j-hope has reached 48 #1's on iTunes worldwide.

New: Brunei 🇧🇳

Congratulations #jhope! 🎉🤩
Tha…",diesvope,263,0,62,BORAHAEVOPE,2022-06-04 04:46:11+00:00
1532946310734544897,"Brunei Shell Petroleum Jobs | BSP Recruitment 2022
Apply Link&gt;&gt; https://t.co/5xIE1wAmMg",OilGasVacancy,487,0,0,"Houston, Texas",2022-06-04 04:44:15+00:00
1532942187289526273,"RT @BaytAlFann: 12/ Stained glass window at Sultan Omar Ali Saifuddien Mosque, Brunei

Considered one of the most beautiful mosques in the…",Mauulidanvf,1406,0,29,,2022-06-04 04:27:52+00:00
1532940738299842562,The Fight Against Human Trafficking in Brunei https://t.co/xJouDis47u,Support4Good,240,0,0,"Yokohama, Japan",2022-06-04 04:22:07+00:00
1532940256357531648,"Just posted a photo @ Bandar Seri Begawan, Brunei https://t.co/dMegjrwqzM",SyazwanBakar,100,0,0,Brunei,2022-06-04 04:20:12+00:00
1532939876286578688,"YOUNG, BENNETT TO LEAD TONGA IN TEST AGAINST KIWIS https://t.co/VcIlXPi6LL",Brunei_RL,62,0,0,Brunei,2022-06-04 04:18:41+00:00
1532935949784686592,"@Tim_Burgess Nice idea, but who would be capable of buying it and WHY?

It ain’t exactly something you could wear w… https://t.co/CGSRSYyJ8e",Miah39Jerry,169,0,0,Europe,2022-06-04 04:03:05+00:00
1532935415824805889,"RT @jhopeGlobaI: Brunei has achieved #1's on iTunes for all 7 ""Hope World"" songs, earning the 47th all-kIll for the album on iTunes worldwi…",myhope718,190,0,70,worldwide,2022-06-04 04:00:58+00:00
1532934466108174336,i have never heard of brunei,skzbti,128,0,0,she/her 18 ,2022-06-04 03:57:11+00:00
1532931073440894976,"RT @jhopeGlobaI: [📈] ""Blue Side (outro)"" by j-hope has reached 48 #1's on iTunes worldwide.

New: Brunei 🇧🇳

Congratulations #jhope! 🎉🤩
Tha…",samira_crystal,208,0,62,,2022-06-04 03:43:43+00:00
1532930937545441280,"teuha! brunei teumes
just wondering who’s interested 
TRUZ stickers? 

to put on your phone casing kah laptop kah anywhere 😇",NANAITJJA_,12,4,0,,2022-06-04 03:43:10+00:00
1532929769678831616,"RT @jhopeGlobaI: [📈] ""Blue Side (outro)"" by j-hope has reached 48 #1's on iTunes worldwide.

New: Brunei 🇧🇳

Congratulations #jhope! 🎉🤩
Tha…",YUMI_7_25,118,0,62,HOPE WORLD,2022-06-04 03:38:32+00:00
1532929745297371136,"RT @jhopeGlobaI: Brunei has achieved #1's on iTunes for all 7 ""Hope World"" songs, earning the 47th all-kIll for the album on iTunes worldwi…",YUMI_7_25,118,0,70,HOPE WORLD,2022-06-04 03:38:26+00:00
1532928047451713536,"RT @jhope_usa: iTunes 🏆 #JHopeAchievement

Hope World All-Kill
47th 🏆
j-hope
Brunei 🇧🇳

{ #HopeWorldAllKill #HopeWorldAllKillBrunei #HopeWo…",Ariana130279226,35,0,15,,2022-06-04 03:31:41+00:00
1532928018070798336,@writerlyai_bot no thats not what i meant 😂 i mean Brunei 1999 sea game's mascot,_iskandarasyraf,301,0,0,marvel cinematic universe,2022-06-04 03:31:34+00:00
1532926943519092736,"RT @jhopeGlobaI: Brunei has achieved #1's on iTunes for all 7 ""Hope World"" songs, earning the 47th all-kIll for the album on iTunes worldwi…",hobidanceIeader,251,0,70,,2022-06-04 03:27:18+00:00
1532926770818732033,"RT @jhopeGlobaI: Brunei has achieved #1's on iTunes for all 7 ""Hope World"" songs, earning the 47th all-kIll for the album on iTunes worldwi…",Ariana130279226,35,0,70,,2022-06-04 03:26:37+00:00
1532926161814179840,"RT @jhopeGlobaI: [📈] ""Blue Side (outro)"" by j-hope has reached 48 #1's on iTunes worldwide.

New: Brunei 🇧🇳

Congratulations #jhope! 🎉🤩
Tha…",Ariana130279226,35,0,62,,2022-06-04 03:24:12+00:00
1532924801836167168,"RT @BaytAlFann: 12/ Stained glass window at Sultan Omar Ali Saifuddien Mosque, Brunei

Considered one of the most beautiful mosques in the…",mohdkhatim,2247,0,29,#MuafakatJohor  #TeamJohor ,2022-06-04 03:18:47+00:00
1532922401922682881,"RT @Aniltprabhakar: Let me go with #BPOTD 

✨The black-and-yellow broadbill (Eurylaimus ochromalus) is a species of bird in the family Eury…",SaveMyanmarPeo2,1676,0,2,Myanmar,2022-06-04 03:09:15+00:00
1532922334410964992,"Let me go with #BPOTD 

✨The black-and-yellow broadbill (Eurylaimus ochromalus) is a species of bird in the family… https://t.co/6N4UMRxMzz",Aniltprabhakar,7426,21,2,"Indonesia , Union Of India ",2022-06-04 03:08:59+00:00
1532922298764005376,"@JiminSaidShutUp @MinZenaidaL @BTS_twt @BIGHIT_MUSIC I’m from Brunei 🇧🇳 
Thank you for this giveaway 💜

I'm so read… https://t.co/0QXWNqlrFT",_bunnykook97_,128,0,0,Brunei,2022-06-04 03:08:51+00:00
1532921915538644992,"RT @GWMBrunei: Introducing our all new H6 Vance Edition. Take your car from ordinary to extraordinary in no time.

#BornToStrive #GWM #HAVA…",vikingomadridok,670,0,2,Chile,2022-06-04 03:07:19+00:00
1532921359378042880,"Introducing our all new H6 Vance Edition. Take your car from ordinary to extraordinary in no time.

#BornToStrive… https://t.co/INgwcHCV9K",GWMBrunei,73,3,2,Brunei Darussalam,2022-06-04 03:05:07+00:00
1532920710410256386,"Introducing our all new H6 Vance Edition. Take your car from ordinary to extraordinary in no time.

#BornToStrive… https://t.co/8WY2skbaqS",GWMBrunei,73,2,1,Brunei Darussalam,2022-06-04 03:02:32+00:00
1532920395426578432,BRUNEI WHENNNNN😞 https://t.co/nmNjTfx9RY,ImanAlexandre,410,0,0,Mecca,2022-06-04 03:01:17+00:00
1532920115515170816,"RT @no_loey_no_life: Chanyeol and Kiyong almost as tall as the door 🥲

https://t.co/qMwjvpmxSJ",EXOL_Brunei,257,0,951,,2022-06-04 03:00:10+00:00
1532920081826521088,HAVAL H6 X AD-VANCE Reveal #BornToStrive #GWM #HAVAL #GWMBrunei #suv #beribi #brunei https://t.co/ZditvdXtXr,GWMBrunei,73,3,1,Brunei Darussalam,2022-06-04 03:00:02+00:00
1532920074553761792,"Brunei, 2022-05-20 +1.856

1st shot - 443.113
|████████████████████| 100.36%
2nd shot - 421.698
|███████████████████--| 95.51%",CovidVac19,324,0,0,heroku server,2022-06-04 03:00:00+00:00
1532919187374366721,"RT @jhopeGlobaI: [📈] ""Blue Side (outro)"" by j-hope has reached 48 #1's on iTunes worldwide.

New: Brunei 🇧🇳

Congratulations #jhope! 🎉🤩
Tha…",anotherlerry,2,0,62,Indonesia,2022-06-04 02:56:29+00:00
1532918521172152320,le Brunei money tweet,ConteKris,80,0,0,france,2022-06-04 02:53:50+00:00
1532918055268933634,"RT @jhopeGlobaI: Brunei has achieved #1's on iTunes for all 7 ""Hope World"" songs, earning the 47th all-kIll for the album on iTunes worldwi…",Vminking95,2232,0,70,🇰🇷 ,2022-06-04 02:51:59+00:00
1532917283848429568,Singapore and Brunei renew commitment to further partnerships in agri-food sector https://t.co/MAUMGeSW0l,SoClaimon,4443,0,0,"Bangkok, Thailand",2022-06-04 02:48:55+00:00
1532915086808997888,"RT @BaytAlFann: 12/ Stained glass window at Sultan Omar Ali Saifuddien Mosque, Brunei

Considered one of the most beautiful mosques in the…",Lady_Baron13,1125,0,29,In My World,2022-06-04 02:40:11+00:00
1532913769126543364,"RT @jhopeGlobaI: Brunei has achieved #1's on iTunes for all 7 ""Hope World"" songs, earning the 47th all-kIll for the album on iTunes worldwi…",Bindu_2473,13,0,70,,2022-06-04 02:34:57+00:00
1532913653237878786,"Most new cases 6/02 per 1M/pop:

1. Gibraltar 4,185.09
2. Taiwan 3,224.90
3. Portugal 3,136.73
4. Finland 2,346.28… https://t.co/0xdAAMe5mB",KagroX,41297,0,0,,2022-06-04 02:34:29+00:00
1532913524325748736,"RT @jhopeGlobaI: Brunei has achieved #1's on iTunes for all 7 ""Hope World"" songs, earning the 47th all-kIll for the album on iTunes worldwi…",bmVjxcSOTkw78AH,7,0,70,,2022-06-04 02:33:59+00:00
1532911997741932544,"RT @jhopeGlobaI: Brunei has achieved #1's on iTunes for all 7 ""Hope World"" songs, earning the 47th all-kIll for the album on iTunes worldwi…",sweetaegitk,782,0,70,@BTS_twt #biochemist ,2022-06-04 02:27:55+00:00
1532905334682968066,"RT @jhopeGlobaI: Brunei has achieved #1's on iTunes for all 7 ""Hope World"" songs, earning the 47th all-kIll for the album on iTunes worldwi…",Yamada26528144,0,0,70,,2022-06-04 02:01:26+00:00
1532902907418394624,"RT @jhopeGlobaI: [📈] ""Blue Side (outro)"" by j-hope has reached 48 #1's on iTunes worldwide.

New: Brunei 🇧🇳

Congratulations #jhope! 🎉🤩
Tha…",Kingjunghoseok2,158,0,62,,2022-06-04 01:51:47+00:00
1532901262026764288,"RT @jhopeGlobaI: Brunei has achieved #1's on iTunes for all 7 ""Hope World"" songs, earning the 47th all-kIll for the album on iTunes worldwi…",hoseoked07,88,0,70,,2022-06-04 01:45:15+00:00
1532901132179505152,"RT @jhopeGlobaI: [📈] ""Blue Side (outro)"" by j-hope has reached 48 #1's on iTunes worldwide.

New: Brunei 🇧🇳

Congratulations #jhope! 🎉🤩
Tha…",hoseoked07,88,0,62,,2022-06-04 01:44:44+00:00
1532900867921289216,"RT @jhopeGlobaI: Brunei has achieved #1's on iTunes for all 7 ""Hope World"" songs, earning the 47th all-kIll for the album on iTunes worldwi…",Kingjunghoseok2,158,0,70,,2022-06-04 01:43:41+00:00
1532897801159553025,"RT @jhopeGlobaI: Brunei has achieved #1's on iTunes for all 7 ""Hope World"" songs, earning the 47th all-kIll for the album on iTunes worldwi…",ikoobiluv,165,0,70,"Stan the greatest group in history, the group that paved the way, the titans of pop, even if you hurts, they rule the world. . . ",2022-06-04 01:31:30+00:00
1532897794314444802,"RT @jhopeGlobaI: [📈] ""Blue Side (outro)"" by j-hope has reached 48 #1's on iTunes worldwide.

New: Brunei 🇧🇳

Congratulations #jhope! 🎉🤩
Tha…",ikoobiluv,165,0,62,"Stan the greatest group in history, the group that paved the way, the titans of pop, even if you hurts, they rule the world. . . ",2022-06-04 01:31:28+00:00
1532891321400172549,"RT @JHopeGuatemala: 📊Las 7 canciones de Hope World han alcanzado el # 1 en iTunes en Brunei 🇧🇳

Hope World a logrado 47 ALL KILL 

Felicida…",fallingforbrave,2913,0,1,♡ Eli ♡,2022-06-04 01:05:45+00:00
1532891053560307712,"📊Las 7 canciones de Hope World han alcanzado el # 1 en iTunes en Brunei 🇧🇳

Hope World a logrado 47 ALL KILL 

Feli… https://t.co/1h9nlhdUPp",JHopeGuatemala,3113,13,1,Guatemala,2022-06-04 01:04:41+00:00
1532890618678083584,"RT @jhopeGlobaI: Brunei has achieved #1's on iTunes for all 7 ""Hope World"" songs, earning the 47th all-kIll for the album on iTunes worldwi…",rmkth31,331,0,70,cerra el hocico pupi,2022-06-04 01:02:57+00:00
1532889352342487040,"RT @JuliaFo77985120: Astrophile Episode 2 Trends: 

#คืนนับดาวEP2 

No. 8 Worldwide 
No. 2 Thailand 
No. 2 Laos 
No. 6 Indonesia 
No. 6 Bru…",kobkulp1,1372,0,80,,2022-06-04 00:57:55+00:00
1532888894525538305,"RT @jhopeGlobaI: Brunei has achieved #1's on iTunes for all 7 ""Hope World"" songs, earning the 47th all-kIll for the album on iTunes worldwi…",Viviana07bri_my,520,0,70,HARVEYTOWN,2022-06-04 00:56:06+00:00
1532888877412892672,"RT @jhope_usa: iTunes 🏆 #JHopeAchievement

Hope World All-Kill
47th 🏆
j-hope
Brunei 🇧🇳

{ #HopeWorldAllKill #HopeWorldAllKillBrunei #HopeWo…",cinthia14138762,638,0,15,,2022-06-04 00:56:02+00:00
1532888845020274688,"RT @jhope_usa: iTunes 📊 #JHopeStats 🇧🇳

Hope World album— Blue Side
Songwriter &amp; Performer
j-hope
48th #1 🏆 Brunei iTunes

{ #jhope #JHopeA…",cinthia14138762,638,0,2,,2022-06-04 00:55:55+00:00
1532888273852502016,"RT @jhopeGlobaI: [📈] ""Blue Side (outro)"" by j-hope has reached 48 #1's on iTunes worldwide.

New: Brunei 🇧🇳

Congratulations #jhope! 🎉🤩
Tha…",Viviana07bri_my,520,0,62,HARVEYTOWN,2022-06-04 00:53:38+00:00
1532888248061935616,"RT @jhopeGlobaI: Brunei has achieved #1's on iTunes for all 7 ""Hope World"" songs, earning the 47th all-kIll for the album on iTunes worldwi…",Chimkyta113,342,0,70,"She/Her, Nonship",2022-06-04 00:53:32+00:00
